x, y, z, yaw
1.32027, 0.689885, 0.246523, 7
1.428, 0.338147, 0.253132, 2
1.29766, 2.37823, 0.210007, 4
1.30563, 0.702522, 0.237481, 7
1.3161, 2.3804, 0.204912, 4
1.46158, 0.346146, 0.252781, 2
1.2862, 0.726699, 0.225445, 7
1.46104, 0.354594, 0.243539, 2
1.32149, 2.39809, 0.194399, 4
1.30172, 0.73165, 0.21834, 7
1.43873, 0.365012, 0.227827, 2
1.335, 2.40601, 0.185352, 4
1.31241, 0.739343, 0.20949, 7
1.35642, 2.41533, 0.178396, 4
1.44236, 0.379059, 0.218421, 2
1.37675, 0.72624, 0.209806, 7
1.38141, 2.42241, 0.171052, 4
1.50481, 0.387169, 0.218439, 2
1.38097, 0.745683, 0.199327, 7
1.50648, 0.409221, 0.207418, 2
1.41694, 2.42454, 0.167958, 4
1.38795, 0.768975, 0.190535, 7
1.43116, 2.45985, 0.15959, 4
1.5107, 0.431339, 0.199449, 2
1.43247, 0.777398, 0.188893, 7
1.45602, 2.47827, 0.154931, 4
1.48897, 0.457746, 0.184084, 2
1.43258, 0.806097, 0.178611, 7
1.53426, 0.475759, 0.185117, 2
1.47351, 2.50926, 0.148855, 4
1.46493, 0.81967, 0.176474, 7
1.47789, 2.55491, 0.140086, 4
1.53681, 0.494725, 0.177955, 2
1.50319, 0.827238, 0.17672, 7
1.52148, 2.53819, 0.144534, 4
1.51303, 0.515862, 0.163666, 2
1.46762, 0.869804, 0.161464, 7
1.55202, 0.527129, 0.167568, 2
1.5746, 2.51236, 0.149267, 4
1.49728, 0.878743, 0.161217, 7
1.57815, 0.541448, 0.166855, 2
1.54191, 0.878056, 0.165135, 7
1.56618, 0.558923, 0.156839, 2
1.53161, 0.906075, 0.15547, 7
1.61505, 0.563608, 0.161524, 2
1.57918, 0.8988, 0.160863, 7
1.63441, 0.570188, 0.161544, 2
1.5693, 0.921516, 0.154392, 7
1.68358, 0.568932, 0.164896, 2
1.62836, 0.909443, 0.158641, 7
1.71856, 0.563874, 0.167867, 2
1.652, 0.901101, 0.160987, 7
1.66, 0.560606, 0.15425, 2
1.63861, 0.90321, 0.157287, 7
1.70453, 0.53903, 0.161342, 2
1.66077, 0.879976, 0.160755, 7
1.68026, 0.522052, 0.152878, 2
1.66759, 0.860942, 0.161416, 7
1.75589, 0.480659, 0.171318, 2
1.66845, 0.835316, 0.160994, 7
1.74572, 0.447596, 0.167106, 2
1.69851, 0.787028, 0.167362, 7
1.77232, 0.400371, 0.172217, 2
1.6888, 0.753165, 0.165287, 7
1.76582, 0.364581, 0.171243, 2
1.73931, 0.693828, 0.176925, 7
1.83605, 0.315843, 0.185689, 2
1.7468, 0.654265, 0.177603, 7
1.70507, 2.32299, 0.151374, 4
1.85299, 0.276869, 0.189261, 2
